# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
1800100 -19.7591 -20
1800200 -19.771 -20
1800300 -19.5443 -20
1800400 -19.6722 -20
1800500 -20.0367 -20
1800600 -20.6532 -20
1800700 -20.6592 -20
1800800 -20.4866 -20
1800900 -20.6104 -20
1801000 -20.3094 -20
1801100 -20.3921 -20
1801200 -20.5734 -20
1801300 -20.7681 -20
1801400 -20.7768 -20
1801500 -20.8076 -20
1801600 -20.7553 -20
1801700 -20.8908 -20
1801800 -20.7181 -20
1801900 -20.3746 -20
1802000 -20.1145 -20
1802100 -20.1447 -20
1802200 -20.1541 -20
1802300 -19.8929 -20
1802400 -19.7086 -20
1802500 -19.7416 -20
1802600 -19.766 -20
1802700 -19.9739 -20
1802800 -20.2329 -20
1802900 -20.393 -20
1803000 -20.1083 -20
1803100 -20.2709 -20
1803200 -20.2897 -20
1803300 -20.0798 -20
1803400 -20.4154 -20
1803500 -20.4733 -20
1803600 -20.1593 -20
1803700 -20.0821 -20
1803800 -20.0576 -20
1803900 -20.0201 -20
1804000 -20.0267 -20
1804100 -20.1692 -20
1804200 -20.2173 -20
1804300 -19.8004 -20
1804400 -19.6261 -20
1804500 -19.8287 -20
1804600 -20.0015 -20
1804700 -19.96 -20
1804800 -19.9289 -20
1804900 -20.0701 -20
1805000 -20.2775 -20
1805100 -20.201 -20
1805200 -20.2725 -20
1805300 -20.3965 -20
1805400 -20.2012 -20
1805500 -20.3159 -20
1805600 -19.9556 -20
1805700 -19.7589 -20
1805800 -19.3037 -20
1805900 -19.2472 -20
1806000 -19.1658 -20
1806100 -19.3973 -20
1806200 -19.3203 -20
1806300 -19.4882 -20
1806400 -19.8218 -20
1806500 -19.6854 -20
1806600 -20.0436 -20
1806700 -20.3708 -20
1806800 -20.3618 -20
1806900 -20.2591 -20
1807000 -20.3843 -20
1807100 -20.2562 -20
1807200 -19.9067 -20
1807300 -19.7321 -20
1807400 -19.6264 -20
1807500 -19.7976 -20
1807600 -19.8605 -20
1807700 -19.7841 -20
1807800 -19.8191 -20
1807900 -19.6125 -20
1808000 -19.7024 -20
1808100 -20.2494 -20
1808200 -20.0437 -20
1808300 -20.1614 -20
1808400 -20.4551 -20
1808500 -20.4642 -20
1808600 -20.1632 -20
1808700 -20.0551 -20
1808800 -20.2387 -20
1808900 -20.529 -20
1809000 -20.7249 -20
1809100 -20.8914 -20
1809200 -20.9489 -20
1809300 -20.8775 -20
1809400 -20.7625 -20
1809500 -20.6492 -20
1809600 -20.3332 -20
1809700 -20.0483 -20
1809800 -20.1555 -20
1809900 -20.1894 -20
1810000 -20.0897 -20
1810100 -20.2234 -20
1810200 -20.1681 -20
1810300 -20.0782 -20
1810400 -19.6813 -20
1810500 -19.4806 -20
1810600 -19.8051 -20
1810700 -19.7913 -20
1810800 -19.6966 -20
1810900 -19.8157 -20
1811000 -20.003 -20
1811100 -20.0434 -20
1811200 -20.3001 -20
1811300 -20.2382 -20
1811400 -20.0233 -20
1811500 -20.147 -20
1811600 -19.9088 -20
1811700 -19.7458 -20
1811800 -19.501 -20
1811900 -19.7016 -20
1812000 -19.8129 -20
1812100 -19.6505 -20
1812200 -19.5255 -20
1812300 -19.4267 -20
1812400 -19.4681 -20
1812500 -19.7212 -20
1812600 -19.8945 -20
1812700 -20.0477 -20
1812800 -20.0288 -20
1812900 -19.7401 -20
1813000 -19.5737 -20
1813100 -20.0836 -20
1813200 -20.4772 -20
1813300 -20.4996 -20
1813400 -20.795 -20
1813500 -20.6707 -20
1813600 -20.4316 -20
1813700 -20.2847 -20
1813800 -20.3541 -20
1813900 -20.3277 -20
1814000 -20.5419 -20
1814100 -20.4973 -20
1814200 -20.0474 -20
1814300 -20.0078 -20
1814400 -20.0682 -20
1814500 -20.0757 -20
1814600 -19.9083 -20
1814700 -19.6178 -20
1814800 -19.6833 -20
1814900 -19.6754 -20
1815000 -19.503 -20
1815100 -19.618 -20
1815200 -19.6558 -20
1815300 -19.6507 -20
1815400 -19.5426 -20
1815500 -19.1964 -20
1815600 -19.1169 -20
1815700 -19.0826 -20
1815800 -19.6601 -20
1815900 -19.8607 -20
1816000 -19.6298 -20
1816100 -19.5508 -20
1816200 -19.4503 -20
1816300 -19.4008 -20
1816400 -19.4153 -20
1816500 -19.5772 -20
1816600 -19.6099 -20
1816700 -19.5102 -20
1816800 -19.2968 -20
1816900 -19.1596 -20
1817000 -19.3035 -20
1817100 -19.3248 -20
1817200 -19.3714 -20
1817300 -19.4065 -20
1817400 -19.6429 -20
1817500 -19.8917 -20
1817600 -20.0751 -20
1817700 -20.2432 -20
1817800 -20.2808 -20
1817900 -20.266 -20
1818000 -20.0946 -20
1818100 -20.2911 -20
1818200 -20.3501 -20
1818300 -20.3897 -20
1818400 -20.0951 -20
1818500 -19.6604 -20
1818600 -19.5927 -20
1818700 -19.7271 -20
1818800 -19.5976 -20
1818900 -19.8365 -20
1819000 -20.0092 -20
1819100 -20.3712 -20
1819200 -20.4951 -20
1819300 -20.5515 -20
1819400 -20.7498 -20
1819500 -20.5973 -20
1819600 -20.4595 -20
1819700 -20.6187 -20
1819800 -20.5187 -20
1819900 -20.2452 -20
1820000 -20.0394 -20
1820100 -19.8919 -20
1820200 -20.0496 -20
1820300 -20.3506 -20
1820400 -20.3504 -20
1820500 -20.2104 -20
1820600 -19.979 -20
1820700 -19.7004 -20
1820800 -19.8154 -20
1820900 -19.8341 -20
1821000 -19.7161 -20
1821100 -19.859 -20
1821200 -19.9798 -20
1821300 -20.212 -20
1821400 -20.1713 -20
1821500 -20.1288 -20
1821600 -20.2205 -20
