# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
14600100 11.8269 12
14600200 11.774 12
14600300 11.7072 12
14600400 11.6045 12
14600500 11.4186 12
14600600 11.2605 12
14600700 11.1727 12
14600800 11.0998 12
14600900 11.262 12
14601000 11.554 12
14601100 11.7703 12
14601200 12.3195 12
14601300 12.5512 12
14601400 12.6412 12
14601500 12.4145 12
14601600 12.5214 12
14601700 12.5074 12
14601800 12.4858 12
14601900 12.357 12
14602000 12.3693 12
14602100 12.4172 12
14602200 12.1076 12
14602300 11.9895 12
14602400 11.6465 12
14602500 11.463 12
14602600 11.4999 12
14602700 11.6798 12
14602800 11.7687 12
14602900 11.5644 12
14603000 11.6178 12
14603100 11.4998 12
14603200 11.136 12
14603300 11.2447 12
14603400 11.8124 12
14603500 11.9019 12
14603600 12.3175 12
14603700 12.4129 12
14603800 12.2246 12
14603900 11.9971 12
14604000 12.0477 12
14604100 12.0244 12
14604200 12.163 12
14604300 12.2515 12
14604400 11.9398 12
14604500 11.8291 12
14604600 12.2197 12
14604700 12.6076 12
14604800 12.7901 12
14604900 12.8425 12
14605000 12.8478 12
14605100 12.8965 12
14605200 12.9923 12
14605300 12.8138 12
14605400 12.699 12
14605500 12.7846 12
14605600 12.5903 12
14605700 12.3541 12
14605800 11.984 12
14605900 11.5557 12
14606000 11.5486 12
14606100 12.2166 12
14606200 12.4299 12
14606300 12.469 12
14606400 12.3914 12
14606500 12.22 12
14606600 12.1217 12
14606700 12.3548 12
14606800 12.1977 12
14606900 12.1099 12
14607000 11.9984 12
14607100 11.7287 12
14607200 11.7949 12
14607300 12.1689 12
14607400 12.2905 12
14607500 12.2383 12
14607600 12.0962 12
14607700 12.2676 12
14607800 12.3455 12
14607900 12.2801 12
14608000 12.2672 12
14608100 12.1412 12
14608200 12.1496 12
14608300 12.1932 12
14608400 12.2604 12
14608500 12.2291 12
14608600 11.903 12
14608700 11.3413 12
14608800 11.3259 12
14608900 11.4612 12
14609000 12.1741 12
14609100 12.4142 12
14609200 12.245 12
14609300 11.7443 12
14609400 11.6587 12
14609500 11.661 12
14609600 11.8034 12
14609700 11.865 12
14609800 11.6671 12
14609900 11.7205 12
14610000 11.5893 12
14610100 11.6807 12
14610200 12.1075 12
14610300 12.3109 12
14610400 12.3117 12
14610500 12.2141 12
14610600 12.2686 12
14610700 12.3983 12
14610800 12.3131 12
14610900 12.118 12
14611000 11.7532 12
14611100 11.7518 12
14611200 11.6105 12
14611300 11.6672 12
14611400 11.8796 12
14611500 11.8215 12
14611600 11.8506 12
14611700 11.5806 12
14611800 11.625 12
14611900 11.7361 12
14612000 11.8355 12
14612100 11.8249 12
14612200 11.7828 12
14612300 11.7614 12
14612400 11.8971 12
14612500 12.1049 12
14612600 11.8466 12
14612700 11.6806 12
14612800 11.8389 12
14612900 12.054 12
14613000 11.9622 12
14613100 11.9873 12
14613200 12.1205 12
14613300 12.0433 12
14613400 11.7297 12
14613500 11.4118 12
14613600 11.5963 12
14613700 11.5635 12
14613800 11.3982 12
14613900 11.1409 12
14614000 11.1962 12
14614100 11.4999 12
14614200 11.65 12
14614300 11.7058 12
14614400 11.9818 12
14614500 11.9991 12
14614600 12.2371 12
14614700 12.6849 12
14614800 12.7093 12
14614900 12.4641 12
14615000 12.536 12
14615100 12.541 12
14615200 12.5363 12
14615300 12.301 12
14615400 12.2641 12
14615500 12.4779 12
14615600 12.134 12
14615700 11.7137 12
14615800 11.5967 12
14615900 11.2407 12
14616000 11.0419 12
14616100 11.389 12
14616200 11.6016 12
14616300 11.7183 12
14616400 12.4266 12
14616500 12.7415 12
14616600 12.8011 12
14616700 12.8166 12
14616800 12.7337 12
14616900 12.5093 12
14617000 12.205 12
14617100 11.979 12
14617200 12.035 12
14617300 12.1652 12
14617400 12.4371 12
14617500 12.5471 12
14617600 12.58 12
14617700 12.5831 12
14617800 12.6409 12
14617900 12.6009 12
14618000 12.3154 12
14618100 12.1421 12
14618200 12.2256 12
14618300 12.1468 12
14618400 12.3177 12
14618500 12.7293 12
14618600 12.6826 12
14618700 12.3851 12
14618800 12.1093 12
14618900 11.8796 12
14619000 11.745 12
14619100 11.6864 12
14619200 11.7618 12
14619300 11.8063 12
14619400 11.8691 12
14619500 11.9222 12
14619600 11.7233 12
14619700 11.7273 12
14619800 11.7848 12
14619900 12.1883 12
14620000 12.1477 12
14620100 11.9879 12
14620200 11.9366 12
14620300 11.7673 12
14620400 11.7885 12
14620500 12.1593 12
14620600 12.8523 12
14620700 13.1928 12
14620800 13.0434 12
14620900 12.3559 12
14621000 11.9838 12
14621100 11.6483 12
14621200 11.5522 12
14621300 11.4806 12
14621400 11.4205 12
14621500 11.2709 12
14621600 11.0279 12
14621700 11.1349 12
14621800 11.4591 12
14621900 11.6697 12
14622000 11.6997 12
14622100 11.8843 12
14622200 12.0106 12
