# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
15000100 13.3268 13
15000200 13.5692 13
15000300 13.8432 13
15000400 13.6905 13
15000500 13.6315 13
15000600 13.464 13
15000700 13.3968 13
15000800 13.1768 13
15000900 13.1973 13
15001000 12.9702 13
15001100 12.705 13
15001200 12.8864 13
15001300 13.0601 13
15001400 13.1819 13
15001500 13.0647 13
15001600 13.1227 13
15001700 13.2004 13
15001800 13.1274 13
15001900 13.0233 13
15002000 12.793 13
15002100 12.8258 13
15002200 13.1456 13
15002300 13.3682 13
15002400 13.4975 13
15002500 13.5028 13
15002600 13.483 13
15002700 13.3909 13
15002800 12.907 13
15002900 13.0312 13
15003000 13.4253 13
15003100 13.6855 13
15003200 13.605 13
15003300 13.3489 13
15003400 12.97 13
15003500 12.6071 13
15003600 12.3242 13
15003700 12.2411 13
15003800 12.4117 13
15003900 12.5543 13
15004000 12.609 13
15004100 12.5584 13
15004200 12.6658 13
15004300 12.4006 13
15004400 12.4143 13
15004500 12.719 13
15004600 13.0622 13
15004700 13.2892 13
15004800 13.671 13
15004900 13.6138 13
15005000 13.3545 13
15005100 13.4081 13
15005200 13.3531 13
15005300 13.3904 13
15005400 13.2517 13
15005500 13.0235 13
15005600 12.9758 13
15005700 12.8363 13
15005800 12.5401 13
15005900 12.5547 13
15006000 12.9371 13
15006100 13.5557 13
15006200 13.7374 13
15006300 13.6558 13
15006400 13.4087 13
15006500 13.1483 13
15006600 13.0394 13
15006700 13.0312 13
15006800 13.0934 13
15006900 13.1494 13
15007000 13.0762 13
15007100 13.1417 13
15007200 13.1266 13
15007300 13.2078 13
15007400 13.3075 13
15007500 13.2818 13
15007600 12.9768 13
15007700 12.9706 13
15007800 13.0587 13
15007900 12.925 13
15008000 12.6116 13
15008100 12.3531 13
15008200 12.3874 13
15008300 12.3723 13
15008400 12.5381 13
15008500 12.8532 13
15008600 12.9813 13
15008700 12.9189 13
15008800 12.7994 13
15008900 12.767 13
15009000 12.5544 13
15009100 12.2953 13
15009200 12.4165 13
15009300 12.4618 13
15009400 12.5219 13
15009500 12.4469 13
15009600 12.6898 13
15009700 12.6635 13
15009800 12.7756 13
15009900 12.616 13
15010000 12.6178 13
15010100 12.6816 13
