# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
5800100 -10.0788 -10
5800200 -10.2274 -10
5800300 -10.405 -10
5800400 -10.3597 -10
5800500 -10.5457 -10
5800600 -10.7685 -10
5800700 -10.7848 -10
5800800 -10.5534 -10
5800900 -10.2904 -10
5801000 -10.1904 -10
5801100 -10.151 -10
5801200 -10.0684 -10
5801300 -10.0166 -10
5801400 -10.1214 -10
5801500 -10.2204 -10
5801600 -9.97757 -10
5801700 -9.80387 -10
5801800 -9.92661 -10
5801900 -9.99039 -10
5802000 -9.72091 -10
5802100 -9.42828 -10
5802200 -9.85259 -10
5802300 -9.82374 -10
5802400 -9.77887 -10
5802500 -10.0908 -10
5802600 -10.0376 -10
5802700 -9.99837 -10
5802800 -10.1053 -10
5802900 -10.4438 -10
5803000 -10.3295 -10
5803100 -10.088 -10
5803200 -9.84362 -10
5803300 -9.79286 -10
5803400 -9.80641 -10
5803500 -10.0391 -10
5803600 -10.2363 -10
5803700 -10.1928 -10
5803800 -10.357 -10
5803900 -10.5021 -10
5804000 -10.4915 -10
5804100 -10.4823 -10
5804200 -10.7813 -10
5804300 -10.6384 -10
5804400 -10.7223 -10
5804500 -10.7024 -10
5804600 -10.5021 -10
5804700 -10.3213 -10
5804800 -10.111 -10
5804900 -10.0801 -10
5805000 -10.3647 -10
5805100 -10.1741 -10
5805200 -9.84509 -10
5805300 -9.86089 -10
5805400 -10.1587 -10
5805500 -10.2993 -10
5805600 -10.2859 -10
5805700 -10.3803 -10
5805800 -10.1962 -10
5805900 -9.89359 -10
5806000 -9.75905 -10
5806100 -9.75605 -10
5806200 -10.0164 -10
5806300 -10.2121 -10
5806400 -10.287 -10
5806500 -10.6799 -10
5806600 -10.5746 -10
5806700 -10.3353 -10
5806800 -10.5302 -10
5806900 -10.5574 -10
5807000 -10.2631 -10
5807100 -9.67777 -10
5807200 -9.58957 -10
5807300 -9.97875 -10
5807400 -10.2651 -10
5807500 -10.2932 -10
5807600 -10.0984 -10
5807700 -9.90274 -10
5807800 -9.368 -10
5807900 -9.227 -10
5808000 -9.27286 -10
5808100 -9.75232 -10
5808200 -10.0386 -10
5808300 -10.0196 -10
5808400 -10.201 -10
5808500 -10.0671 -10
5808600 -10.0152 -10
5808700 -10.1106 -10
5808800 -10.0005 -10
5808900 -9.55205 -10
5809000 -9.54416 -10
5809100 -9.53713 -10
5809200 -9.56525 -10
5809300 -9.82871 -10
5809400 -9.71722 -10
5809500 -9.82094 -10
5809600 -10.052 -10
5809700 -10.0929 -10
5809800 -10.2086 -10
5809900 -9.91644 -10
5810000 -9.74536 -10
5810100 -10.1001 -10
5810200 -10.3836 -10
5810300 -10.2226 -10
5810400 -10.0155 -10
5810500 -10.0888 -10
5810600 -10.0019 -10
5810700 -10.1127 -10
5810800 -10.4067 -10
5810900 -10.4765 -10
5811000 -10.3679 -10
5811100 -10.3512 -10
5811200 -10.3676 -10
5811300 -10.0166 -10
5811400 -9.86553 -10
5811500 -10.0796 -10
5811600 -10.3674 -10
5811700 -10.5555 -10
5811800 -10.4487 -10
5811900 -10.5614 -10
5812000 -10.3498 -10
5812100 -10.0474 -10
5812200 -9.85266 -10
5812300 -9.5858 -10
5812400 -9.5593 -10
5812500 -9.88116 -10
5812600 -9.82853 -10
5812700 -10.1021 -10
5812800 -10.4316 -10
5812900 -10.6113 -10
5813000 -10.68 -10
5813100 -10.9356 -10
5813200 -10.7553 -10
5813300 -10.1891 -10
5813400 -10.1857 -10
5813500 -9.80948 -10
5813600 -9.77429 -10
5813700 -10.0395 -10
5813800 -10.1617 -10
5813900 -9.97553 -10
5814000 -9.78447 -10
5814100 -9.83372 -10
5814200 -9.62616 -10
5814300 -9.63313 -10
5814400 -9.98182 -10
5814500 -10.18 -10
5814600 -10.0403 -10
5814700 -9.82726 -10
5814800 -9.62797 -10
5814900 -9.62833 -10
5815000 -9.53612 -10
5815100 -9.39081 -10
5815200 -9.49627 -10
5815300 -9.43643 -10
5815400 -9.2444 -10
5815500 -9.07506 -10
5815600 -9.12552 -10
5815700 -9.2421 -10
5815800 -9.36047 -10
5815900 -9.87874 -10
5816000 -9.93046 -10
5816100 -9.95894 -10
5816200 -9.93048 -10
5816300 -9.75375 -10
5816400 -9.63918 -10
5816500 -9.98918 -10
5816600 -9.97013 -10
5816700 -10.1579 -10
5816800 -9.79468 -10
5816900 -9.24037 -10
5817000 -9.05913 -10
5817100 -9.26938 -10
5817200 -9.46469 -10
5817300 -9.55144 -10
5817400 -9.78146 -10
5817500 -9.96026 -10
5817600 -10.086 -10
5817700 -10.0831 -10
5817800 -10.0191 -10
5817900 -10.1638 -10
5818000 -10.2466 -10
5818100 -10.2226 -10
5818200 -10.2107 -10
5818300 -9.94402 -10
5818400 -9.56743 -10
5818500 -9.46101 -10
5818600 -9.44772 -10
5818700 -9.36477 -10
5818800 -9.74337 -10
5818900 -10.046 -10
5819000 -10.4781 -10
5819100 -10.8653 -10
5819200 -10.7191 -10
5819300 -10.4709 -10
5819400 -10.2347 -10
5819500 -10.0212 -10
5819600 -10.0692 -10
5819700 -10.1114 -10
5819800 -10.3602 -10
5819900 -10.3459 -10
5820000 -10.0967 -10
5820100 -10.075 -10
5820200 -10.1309 -10
5820300 -9.96567 -10
5820400 -10.0124 -10
5820500 -10.1729 -10
5820600 -10.2019 -10
5820700 -10.3919 -10
5820800 -10.3202 -10
5820900 -10.3 -10
5821000 -10.2645 -10
5821100 -10.5198 -10
5821200 -10.8041 -10
5821300 -10.8202 -10
5821400 -10.51 -10
