# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
1400100 -21.5399 -21
1400200 -21.6078 -21
1400300 -21.5738 -21
1400400 -21.335 -21
1400500 -21.0453 -21
1400600 -21.1817 -21
1400700 -21.4771 -21
1400800 -21.9689 -21
1400900 -21.7287 -21
1401000 -21.5091 -21
1401100 -21.5324 -21
1401200 -21.6126 -21
1401300 -21.6169 -21
1401400 -21.4874 -21
1401500 -21.4785 -21
1401600 -21.4899 -21
1401700 -21.6535 -21
1401800 -21.5635 -21
1401900 -21.3242 -21
1402000 -21.1404 -21
1402100 -20.9272 -21
1402200 -21.1028 -21
1402300 -21.1 -21
1402400 -20.9562 -21
1402500 -20.7608 -21
1402600 -20.6793 -21
1402700 -20.4863 -21
1402800 -20.1246 -21
1402900 -20.1956 -21
1403000 -20.7397 -21
1403100 -20.9077 -21
1403200 -20.7891 -21
1403300 -20.6306 -21
1403400 -20.5658 -21
1403500 -20.5328 -21
1403600 -20.726 -21
1403700 -20.7373 -21
1403800 -20.4557 -21
1403900 -20.1898 -21
1404000 -20.2549 -21
1404100 -20.7869 -21
1404200 -21.0668 -21
1404300 -21.0608 -21
1404400 -21.3999 -21
1404500 -21.4859 -21
1404600 -21.0898 -21
1404700 -20.8966 -21
1404800 -21.0855 -21
1404900 -21.3966 -21
1405000 -21.4063 -21
1405100 -21.0812 -21
1405200 -21.2432 -21
1405300 -21.1889 -21
1405400 -21.3366 -21
1405500 -21.5224 -21
1405600 -21.3815 -21
1405700 -21.5046 -21
1405800 -21.3344 -21
1405900 -21.0807 -21
1406000 -20.641 -21
1406100 -20.6641 -21
1406200 -20.8217 -21
1406300 -21.2179 -21
1406400 -21.4177 -21
1406500 -21.3556 -21
1406600 -21.4399 -21
1406700 -21.4457 -21
1406800 -21.5106 -21
1406900 -21.5961 -21
1407000 -21.4985 -21
1407100 -21.3803 -21
1407200 -21.0571 -21
1407300 -20.9499 -21
1407400 -21.2756 -21
1407500 -21.6586 -21
1407600 -21.8515 -21
1407700 -21.636 -21
1407800 -21.7878 -21
1407900 -21.6802 -21
1408000 -21.4551 -21
1408100 -21.4696 -21
1408200 -21.6753 -21
1408300 -21.774 -21
1408400 -21.7321 -21
1408500 -21.7648 -21
1408600 -21.8934 -21
1408700 -21.6246 -21
1408800 -21.2011 -21
1408900 -21.2142 -21
1409000 -21.4154 -21
1409100 -21.3886 -21
1409200 -21.2348 -21
1409300 -21.2766 -21
1409400 -20.8462 -21
1409500 -20.7979 -21
1409600 -20.9004 -21
1409700 -21.3197 -21
1409800 -21.5686 -21
1409900 -21.3842 -21
1410000 -20.972 -21
1410100 -20.7025 -21
1410200 -20.8516 -21
1410300 -21.0693 -21
1410400 -21.0868 -21
1410500 -20.7195 -21
1410600 -20.7611 -21
1410700 -21.0716 -21
1410800 -21.2832 -21
1410900 -21.5196 -21
1411000 -21.7365 -21
1411100 -21.6648 -21
1411200 -21.4969 -21
1411300 -21.377 -21
1411400 -21.4228 -21
1411500 -21.202 -21
1411600 -21.1077 -21
1411700 -21.0866 -21
1411800 -20.8196 -21
1411900 -20.8603 -21
1412000 -21.0723 -21
1412100 -21.4231 -21
