# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
17000100 17.4556 18
17000200 17.5545 18
17000300 17.6404 18
17000400 17.9897 18
17000500 18.0998 18
17000600 18.0048 18
17000700 17.7677 18
17000800 17.7133 18
17000900 17.7405 18
17001000 17.8599 18
17001100 17.8978 18
17001200 17.9338 18
17001300 18.0104 18
17001400 17.7333 18
17001500 17.643 18
17001600 17.8298 18
17001700 18.0648 18
17001800 18.3595 18
17001900 18.4495 18
17002000 18.2292 18
17002100 17.7326 18
17002200 17.8137 18
17002300 18.1018 18
17002400 18.189 18
17002500 18.2177 18
17002600 17.9785 18
17002700 17.8288 18
17002800 17.6493 18
17002900 17.7158 18
17003000 17.9452 18
17003100 18.035 18
17003200 18.013 18
17003300 18.0704 18
17003400 18.3012 18
17003500 18.3646 18
17003600 18.1879 18
17003700 18.1157 18
17003800 18.1409 18
17003900 17.9152 18
17004000 18.0266 18
17004100 18.0996 18
17004200 18.0374 18
17004300 17.9451 18
17004400 17.7768 18
17004500 17.5195 18
17004600 17.5223 18
17004700 17.7966 18
17004800 17.9852 18
17004900 18.0614 18
17005000 17.8985 18
17005100 17.8167 18
17005200 18.0612 18
17005300 18.3091 18
17005400 18.4197 18
17005500 18.3158 18
17005600 18.2853 18
17005700 18.3846 18
17005800 18.4294 18
17005900 18.2965 18
17006000 18.201 18
17006100 18.1375 18
17006200 18.09 18
17006300 18.1472 18
17006400 18.0748 18
17006500 18.0921 18
17006600 17.8169 18
17006700 17.7923 18
17006800 17.6715 18
17006900 17.4914 18
17007000 17.5033 18
17007100 17.5268 18
17007200 17.5199 18
17007300 17.4175 18
17007400 17.437 18
17007500 17.5988 18
17007600 17.6963 18
17007700 17.8651 18
17007800 17.7569 18
17007900 17.7444 18
17008000 18.2509 18
17008100 18.4403 18
17008200 18.5803 18
17008300 18.5258 18
17008400 18.3569 18
17008500 18.1628 18
17008600 18.0235 18
17008700 17.8692 18
17008800 18.0948 18
17008900 18.306 18
17009000 18.1288 18
17009100 17.7454 18
17009200 17.5674 18
17009300 17.354 18
17009400 17.5265 18
17009500 17.7403 18
17009600 18.0496 18
17009700 18.1888 18
17009800 18.3205 18
17009900 18.153 18
17010000 18.0637 18
17010100 17.7859 18
17010200 17.857 18
17010300 17.8668 18
17010400 18.0444 18
17010500 18.4083 18
17010600 18.3337 18
17010700 17.9199 18
17010800 17.9526 18
17010900 18.3176 18
17011000 18.5348 18
17011100 18.6562 18
17011200 18.703 18
17011300 18.6406 18
17011400 18.5656 18
17011500 18.6498 18
17011600 18.5325 18
17011700 18.3762 18
17011800 18.3161 18
17011900 18.4466 18
17012000 18.231 18
17012100 17.9445 18
17012200 17.9528 18
17012300 17.9242 18
17012400 17.6856 18
17012500 17.7085 18
17012600 17.8556 18
17012700 17.9501 18
17012800 18.2291 18
17012900 18.4332 18
17013000 18.6099 18
17013100 18.3917 18
17013200 18.1715 18
17013300 18.3614 18
17013400 18.1402 18
17013500 18.0255 18
17013600 18.2403 18
17013700 18.2563 18
17013800 18.1382 18
17013900 17.7869 18
17014000 17.3553 18
17014100 17.336 18
17014200 17.2976 18
17014300 17.4387 18
17014400 17.7051 18
17014500 17.9282 18
17014600 18.26 18
17014700 17.9939 18
17014800 17.7042 18
17014900 17.7248 18
17015000 17.5773 18
17015100 17.7412 18
17015200 17.76 18
17015300 17.9276 18
17015400 18.1988 18
17015500 18.4289 18
17015600 18.6078 18
17015700 18.5674 18
17015800 18.0791 18
17015900 17.8525 18
17016000 17.579 18
17016100 17.6065 18
17016200 17.9275 18
17016300 18.0249 18
17016400 18.1853 18
17016500 18.5095 18
17016600 18.3417 18
17016700 18.2299 18
17016800 18.1144 18
17016900 18.0522 18
17017000 18.06 18
17017100 17.9698 18
17017200 18.0328 18
17017300 17.7913 18
