# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
3000100 -16.388 -17
3000200 -16.3825 -17
3000300 -16.2606 -17
3000400 -16.568 -17
3000500 -16.8231 -17
3000600 -16.9051 -17
3000700 -16.7695 -17
3000800 -16.8455 -17
3000900 -17.181 -17
3001000 -17.2478 -17
3001100 -17.3022 -17
3001200 -17.282 -17
3001300 -16.9076 -17
3001400 -16.6287 -17
3001500 -16.7715 -17
3001600 -16.8998 -17
3001700 -17.1405 -17
3001800 -17.5322 -17
3001900 -17.6093 -17
3002000 -17.5988 -17
3002100 -17.665 -17
3002200 -17.3421 -17
3002300 -17.0944 -17
3002400 -16.9494 -17
3002500 -16.9167 -17
3002600 -16.8898 -17
3002700 -16.7455 -17
3002800 -16.636 -17
3002900 -16.7037 -17
3003000 -16.7973 -17
3003100 -17.055 -17
3003200 -17.2935 -17
3003300 -17.1163 -17
3003400 -17.2765 -17
3003500 -17.3319 -17
3003600 -17.4085 -17
3003700 -17.326 -17
3003800 -17.7471 -17
3003900 -17.9706 -17
3004000 -17.9436 -17
3004100 -17.8666 -17
3004200 -17.8639 -17
3004300 -17.8204 -17
3004400 -17.5339 -17
3004500 -17.4503 -17
3004600 -17.0429 -17
3004700 -17.0253 -17
3004800 -17.3348 -17
3004900 -17.3002 -17
3005000 -17.0077 -17
3005100 -17.3872 -17
3005200 -17.5787 -17
3005300 -17.4659 -17
3005400 -17.1354 -17
3005500 -17.0005 -17
3005600 -17.044 -17
3005700 -17.1312 -17
3005800 -17.0179 -17
3005900 -16.5808 -17
3006000 -16.2506 -17
3006100 -16.1815 -17
3006200 -16.2575 -17
3006300 -16.489 -17
3006400 -16.4937 -17
3006500 -16.5359 -17
3006600 -16.5774 -17
3006700 -16.4773 -17
3006800 -16.6281 -17
3006900 -16.6912 -17
3007000 -16.8902 -17
3007100 -16.8201 -17
3007200 -16.7041 -17
3007300 -16.9517 -17
3007400 -17.3602 -17
3007500 -17.4703 -17
3007600 -17.8041 -17
3007700 -17.8683 -17
3007800 -17.6581 -17
3007900 -17.3875 -17
3008000 -16.9294 -17
3008100 -16.6938 -17
3008200 -16.9946 -17
3008300 -17.1918 -17
3008400 -17.3444 -17
3008500 -17.4888 -17
3008600 -17.3961 -17
3008700 -17.3919 -17
3008800 -17.5076 -17
3008900 -17.4826 -17
3009000 -17.641 -17
3009100 -17.6373 -17
3009200 -17.3791 -17
3009300 -17.0563 -17
3009400 -16.6063 -17
3009500 -16.5936 -17
3009600 -16.9758 -17
3009700 -17.0695 -17
3009800 -16.9004 -17
3009900 -17.2653 -17
3010000 -17.1614 -17
3010100 -17.2354 -17
3010200 -17.2949 -17
3010300 -17.2258 -17
