# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
7800100 -6.0781 -5
7800200 -5.92002 -5
7800300 -5.82871 -5
7800400 -5.61097 -5
7800500 -5.54956 -5
7800600 -5.89089 -5
7800700 -6.17227 -5
7800800 -6.04094 -5
7800900 -5.69741 -5
7801000 -5.41078 -5
7801100 -5.62847 -5
7801200 -5.67129 -5
7801300 -5.81928 -5
7801400 -6.0536 -5
7801500 -6.07982 -5
7801600 -6.14129 -5
7801700 -6.2227 -5
7801800 -5.98983 -5
7801900 -5.76101 -5
7802000 -5.81362 -5
7802100 -6.03179 -5
7802200 -6.19455 -5
7802300 -5.99128 -5
7802400 -5.57714 -5
7802500 -5.58372 -5
7802600 -5.83574 -5
7802700 -5.97694 -5
7802800 -5.95283 -5
7802900 -6.17962 -5
7803000 -6.24009 -5
7803100 -6.07187 -5
7803200 -6.03492 -5
7803300 -6.0351 -5
7803400 -6.29305 -5
7803500 -6.46653 -5
7803600 -6.31691 -5
7803700 -5.87878 -5
7803800 -5.96606 -5
7803900 -5.85279 -5
7804000 -5.87869 -5
7804100 -6.07496 -5
7804200 -5.98093 -5
7804300 -5.84299 -5
7804400 -6.00585 -5
7804500 -6.20885 -5
7804600 -6.31752 -5
7804700 -6.11808 -5
7804800 -5.89902 -5
7804900 -6.11403 -5
7805000 -6.43243 -5
7805100 -6.41897 -5
7805200 -5.8766 -5
7805300 -5.82677 -5
7805400 -6.0434 -5
7805500 -5.76776 -5
7805600 -5.69737 -5
7805700 -5.43991 -5
7805800 -5.53262 -5
7805900 -5.64463 -5
7806000 -5.75459 -5
7806100 -5.94934 -5
7806200 -6.04236 -5
7806300 -6.14741 -5
7806400 -5.81923 -5
7806500 -5.86093 -5
7806600 -6.08193 -5
7806700 -6.23863 -5
7806800 -6.19416 -5
7806900 -6.20578 -5
7807000 -6.33764 -5
7807100 -6.63282 -5
7807200 -6.63915 -5
7807300 -6.24221 -5
7807400 -5.92901 -5
7807500 -5.65216 -5
7807600 -5.53997 -5
7807700 -5.41082 -5
