# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
9800100 0.028486 0
9800200 0.143295 0
9800300 0.032789 0
9800400 -0.364891 0
9800500 -0.675522 0
9800600 -0.531219 0
9800700 -0.147471 0
9800800 0.0116202 0
9800900 -0.0196259 0
9801000 -0.340992 0
9801100 -0.43212 0
9801200 0.00555003 0
9801300 -0.00525563 0
9801400 0.109331 0
9801500 0.0705362 0
9801600 -0.169808 0
9801700 0.016819 0
9801800 0.116868 0
9801900 0.26284 0
9802000 0.0652656 0
9802100 -0.270203 0
9802200 -0.379189 0
9802300 -0.462423 0
9802400 -0.310551 0
9802500 0.18019 0
9802600 0.266922 0
9802700 0.128373 0
9802800 0.158517 0
9802900 0.790995 0
9803000 0.979692 0
9803100 0.937809 0
9803200 0.775536 0
9803300 0.714179 0
9803400 0.342022 0
9803500 0.0759668 0
9803600 0.115525 0
9803700 -0.0293842 0
9803800 -0.180837 0
9803900 -0.390251 0
9804000 -0.453767 0
9804100 -0.306735 0
9804200 -0.294846 0
9804300 -0.209536 0
9804400 -0.230853 0
9804500 -0.159421 0
9804600 -0.129697 0
9804700 -0.215475 0
9804800 -0.230511 0
9804900 -0.223854 0
9805000 -0.419655 0
9805100 -0.570009 0
9805200 -0.759772 0
9805300 -0.80292 0
9805400 -1.02604 0
9805500 -0.703926 0
9805600 -0.0518185 0
9805700 0.273163 0
9805800 -0.0462856 0
9805900 -0.24168 0
9806000 -0.0402748 0
9806100 0.0892455 0
9806200 0.15473 0
9806300 0.201091 0
9806400 0.223657 0
9806500 0.203205 0
9806600 0.363468 0
9806700 0.28026 0
9806800 0.307161 0
9806900 0.322713 0
9807000 0.14745 0
9807100 -0.264292 0
9807200 -0.236997 0
9807300 0.15489 0
9807400 0.49144 0
9807500 0.576411 0
9807600 0.322441 0
9807700 0.318467 0
9807800 0.259412 0
9807900 0.261988 0
9808000 0.430395 0
9808100 0.0944412 0
9808200 -0.394443 0
9808300 -0.713092 0
9808400 -0.901644 0
9808500 -0.694277 0
9808600 -0.377794 0
9808700 -0.18635 0
9808800 -0.0443575 0
9808900 0.185641 0
9809000 0.407536 0
9809100 0.51784 0
9809200 0.682153 0
