# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
16600100 17.2031 17
16600200 16.9424 17
16600300 17.149 17
16600400 17.1736 17
16600500 17.4426 17
16600600 17.3401 17
16600700 17.0101 17
16600800 16.8417 17
16600900 16.857 17
16601000 17.0701 17
16601100 17.1765 17
16601200 17.2453 17
16601300 17.1191 17
16601400 17.2819 17
16601500 17.3017 17
16601600 17.3294 17
16601700 17.2134 17
16601800 17.1789 17
16601900 17.2364 17
16602000 17.0987 17
16602100 16.9272 17
16602200 17.1136 17
16602300 17.1754 17
16602400 17.0081 17
16602500 17.1018 17
16602600 17.707 17
16602700 17.7664 17
16602800 17.3712 17
16602900 17.2916 17
16603000 17.3732 17
16603100 17.3355 17
16603200 17.327 17
16603300 17.412 17
16603400 17.3224 17
16603500 17.2936 17
16603600 17.1193 17
16603700 16.8757 17
16603800 16.7021 17
16603900 16.9277 17
16604000 17.187 17
16604100 17.4485 17
16604200 17.1392 17
16604300 17.0905 17
16604400 17.5971 17
16604500 17.9215 17
16604600 17.8707 17
16604700 17.6741 17
16604800 17.4309 17
16604900 17.2493 17
16605000 17.0714 17
16605100 17.0491 17
16605200 17.0352 17
16605300 17.1265 17
16605400 17.1884 17
16605500 17.251 17
16605600 17.5624 17
16605700 17.7762 17
16605800 17.7727 17
16605900 17.7511 17
16606000 17.6243 17
16606100 17.0775 17
16606200 17.2511 17
16606300 17.378 17
16606400 17.2072 17
16606500 16.7348 17
16606600 16.4901 17
16606700 16.768 17
16606800 17.0893 17
16606900 17.333 17
16607000 17.4242 17
16607100 17.3311 17
16607200 16.9406 17
16607300 16.7118 17
16607400 16.5816 17
16607500 16.4994 17
16607600 16.6146 17
16607700 16.4966 17
16607800 16.5019 17
16607900 16.5672 17
16608000 16.3593 17
16608100 16.6208 17
16608200 17.0529 17
16608300 17.2001 17
16608400 17.4085 17
16608500 17.5495 17
16608600 17.5983 17
16608700 17.6078 17
16608800 17.3476 17
16608900 17.0686 17
16609000 16.7101 17
16609100 16.6199 17
16609200 16.6486 17
16609300 16.7237 17
16609400 17.0063 17
16609500 17.2728 17
16609600 17.3798 17
16609700 17.4727 17
16609800 17.5322 17
16609900 17.4955 17
16610000 17.1298 17
16610100 17.0654 17
16610200 17.2699 17
16610300 17.3067 17
16610400 17.2179 17
16610500 17.3808 17
16610600 17.4974 17
16610700 17.1441 17
16610800 17.2263 17
16610900 17.4116 17
16611000 17.2272 17
16611100 17.549 17
16611200 17.2852 17
16611300 17.1348 17
16611400 17.4282 17
16611500 17.2288 17
16611600 17.0677 17
16611700 17.1072 17
16611800 17.2627 17
16611900 17.548 17
16612000 17.4453 17
16612100 17.5767 17
16612200 17.6247 17
16612300 17.3349 17
16612400 16.9472 17
16612500 16.6292 17
16612600 16.4953 17
16612700 16.8094 17
16612800 17.0509 17
16612900 17.2643 17
16613000 17.1847 17
16613100 17.254 17
16613200 17.0226 17
16613300 16.5768 17
16613400 16.3565 17
16613500 16.2968 17
16613600 16.2103 17
16613700 16.3718 17
16613800 16.7765 17
16613900 16.9751 17
16614000 17.0093 17
16614100 17.0187 17
16614200 16.9893 17
16614300 16.6955 17
16614400 16.467 17
16614500 16.1866 17
16614600 16.2253 17
16614700 16.473 17
16614800 16.836 17
16614900 16.9716 17
16615000 17.1237 17
16615100 16.8496 17
16615200 16.3399 17
16615300 15.8842 17
16615400 15.6038 17
16615500 15.9775 17
16615600 16.2866 17
16615700 16.6088 17
16615800 17.0436 17
16615900 17.3114 17
16616000 16.8845 17
16616100 16.7071 17
16616200 16.9543 17
16616300 16.809 17
16616400 16.9083 17
16616500 17.0822 17
16616600 17.0392 17
16616700 17.2289 17
16616800 17.4034 17
16616900 17.4603 17
16617000 17.3375 17
16617100 17.6088 17
16617200 17.8043 17
16617300 17.5169 17
16617400 17.0709 17
16617500 16.9048 17
16617600 17.1497 17
16617700 17.1688 17
16617800 17.1302 17
16617900 16.9538 17
16618000 16.9543 17
16618100 17.0353 17
16618200 17.2409 17
16618300 17.0656 17
16618400 16.7408 17
16618500 16.5836 17
16618600 16.6867 17
16618700 16.8787 17
16618800 17.2579 17
16618900 17.6814 17
16619000 17.9138 17
16619100 17.9577 17
16619200 17.6184 17
16619300 16.9728 17
16619400 16.6707 17
16619500 16.9374 17
16619600 16.8603 17
16619700 16.8634 17
16619800 17.0164 17
16619900 16.9772 17
16620000 16.7864 17
16620100 16.5708 17
16620200 16.5884 17
16620300 16.7988 17
16620400 16.9627 17
16620500 16.8697 17
16620600 17.1266 17
16620700 17.4555 17
16620800 17.5693 17
16620900 17.3716 17
16621000 17.0978 17
16621100 16.9676 17
16621200 17.0611 17
16621300 17.1212 17
16621400 17.3088 17
16621500 17.1169 17
16621600 16.5417 17
16621700 16.4154 17
16621800 16.7973 17
16621900 16.836 17
16622000 16.6367 17
16622100 16.5168 17
16622200 16.5018 17
16622300 16.7624 17
16622400 16.9084 17
16622500 16.7377 17
16622600 16.7284 17
16622700 16.8811 17
16622800 17.0625 17
16622900 16.9657 17
16623000 16.9881 17
16623100 16.8826 17
16623200 16.8726 17
16623300 17.0705 17
16623400 16.7051 17
16623500 16.5477 17
16623600 16.7946 17
16623700 17.1058 17
16623800 17.1698 17
16623900 17.143 17
16624000 17.1053 17
16624100 17.1678 17
16624200 17.1148 17
16624300 17.117 17
16624400 17.5573 17
16624500 17.5441 17
16624600 17.3408 17
16624700 17.0908 17
16624800 17.0044 17
16624900 16.7323 17
16625000 16.6048 17
16625100 16.5892 17
16625200 16.5138 17
16625300 16.7625 17
16625400 17.0273 17
16625500 17.2235 17
16625600 17.5211 17
16625700 17.4333 17
16625800 17.1686 17
16625900 16.7954 17
16626000 16.9192 17
16626100 17.1607 17
16626200 17.3488 17
16626300 17.0613 17
16626400 17.1342 17
16626500 16.7602 17
16626600 16.7352 17
16626700 16.3814 17
16626800 16.4739 17
16626900 16.4504 17
16627000 16.3557 17
16627100 16.3665 17
16627200 16.3548 17
16627300 16.3757 17
16627400 16.6392 17
16627500 16.6913 17
16627600 16.7059 17
16627700 17.0229 17
16627800 16.9569 17
16627900 16.7861 17
16628000 16.6491 17
16628100 16.7474 17
16628200 16.4098 17
16628300 16.2465 17
16628400 16.7707 17
16628500 16.6519 17
16628600 16.7237 17
16628700 16.7229 17
16628800 16.8333 17
16628900 16.7284 17
16629000 16.7543 17
16629100 16.9824 17
16629200 17.2883 17
16629300 16.9662 17
16629400 17.1907 17
16629500 17.3752 17
16629600 17.0388 17
16629700 17.2327 17
16629800 17.2267 17
16629900 16.8474 17
16630000 16.36 17
16630100 16.2778 17
16630200 16.6019 17
16630300 16.8206 17
16630400 16.7426 17
16630500 17.0424 17
16630600 17.2146 17
16630700 17.3758 17
16630800 17.336 17
16630900 17.4781 17
16631000 17.3265 17
16631100 17.342 17
16631200 17.4024 17
16631300 17.5272 17
16631400 17.5439 17
16631500 17.2343 17
16631600 17.4536 17
16631700 17.467 17
16631800 17.432 17
16631900 17.3328 17
16632000 17.1677 17
16632100 17.4573 17
16632200 17.7734 17
16632300 17.7847 17
16632400 17.7223 17
16632500 17.617 17
16632600 17.4168 17
16632700 17.2367 17
16632800 17.2414 17
16632900 17.1145 17
16633000 17.0107 17
16633100 17.0758 17
16633200 17.2428 17
16633300 17.3283 17
16633400 17.3694 17
16633500 17.4762 17
16633600 17.3092 17
16633700 17.3564 17
16633800 17.5915 17
16633900 17.2555 17
16634000 16.9225 17
16634100 16.8718 17
16634200 16.9083 17
16634300 17.1367 17
16634400 17.5463 17
16634500 17.7978 17
16634600 18.0609 17
16634700 18.1951 17
16634800 18.0587 17
16634900 17.6991 17
16635000 17.5956 17
16635100 17.3974 17
16635200 17.0461 17
16635300 16.7919 17
16635400 16.6526 17
16635500 16.6847 17
16635600 17.0061 17
16635700 17.1788 17
16635800 17.2607 17
16635900 17.5174 17
16636000 17.3018 17
16636100 17.2156 17
16636200 17.4796 17
16636300 17.6079 17
16636400 17.5349 17
16636500 17.8137 17
16636600 17.6836 17
16636700 17.4512 17
16636800 17.2978 17
16636900 17.3042 17
16637000 17.109 17
16637100 16.8796 17
16637200 16.8936 17
16637300 16.8632 17
16637400 17.0636 17
16637500 17.2344 17
16637600 17.4098 17
16637700 17.2924 17
16637800 17.2267 17
16637900 17.0914 17
16638000 16.9986 17
16638100 16.8751 17
16638200 16.9378 17
16638300 17.0873 17
16638400 17.3898 17
16638500 17.4261 17
16638600 17.4169 17
16638700 17.549 17
16638800 17.619 17
16638900 17.4379 17
16639000 17.2796 17
16639100 17.0336 17
16639200 16.9457 17
16639300 17.1383 17
16639400 16.9721 17
16639500 17.1046 17
16639600 17.0745 17
16639700 16.8772 17
16639800 16.9752 17
16639900 17.3895 17
16640000 17.3062 17
16640100 17.0799 17
16640200 17.0491 17
16640300 17.023 17
16640400 16.9212 17
16640500 16.8388 17
16640600 16.8753 17
16640700 16.7823 17
16640800 16.5459 17
16640900 16.6636 17
16641000 17.1018 17
16641100 17.2073 17
16641200 17.4696 17
16641300 17.7617 17
16641400 17.8012 17
16641500 17.901 17
16641600 17.9345 17
16641700 17.9775 17
16641800 17.6447 17
16641900 17.1796 17
16642000 17.1069 17
16642100 17.2462 17
16642200 17.0632 17
16642300 16.8255 17
16642400 16.8516 17
