# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
4600100 -12.8087 -13
4600200 -12.7051 -13
4600300 -12.6504 -13
4600400 -12.4993 -13
4600500 -12.3873 -13
4600600 -12.6083 -13
4600700 -12.8735 -13
4600800 -12.9275 -13
4600900 -12.9878 -13
4601000 -13.0961 -13
4601100 -13.1182 -13
4601200 -13.0162 -13
4601300 -12.8264 -13
4601400 -12.6408 -13
4601500 -12.5033 -13
4601600 -12.672 -13
4601700 -12.9265 -13
4601800 -12.8226 -13
4601900 -12.8353 -13
4602000 -12.7617 -13
4602100 -12.7422 -13
4602200 -12.7914 -13
4602300 -12.79 -13
4602400 -13.0771 -13
4602500 -13.3378 -13
4602600 -13.2359 -13
4602700 -13.0366 -13
4602800 -13.0141 -13
4602900 -13.3575 -13
4603000 -13.3686 -13
4603100 -13.1807 -13
4603200 -13.0203 -13
4603300 -13.2767 -13
4603400 -13.4948 -13
4603500 -13.2723 -13
4603600 -13.0993 -13
4603700 -13.3846 -13
4603800 -13.3146 -13
4603900 -13.0872 -13
4604000 -13.1762 -13
4604100 -13.1378 -13
4604200 -13.2285 -13
4604300 -13.466 -13
4604400 -13.3133 -13
4604500 -13.3832 -13
4604600 -13.2197 -13
4604700 -13.1121 -13
4604800 -13.3188 -13
4604900 -13.5367 -13
4605000 -13.4958 -13
4605100 -13.142 -13
4605200 -12.9421 -13
4605300 -12.9146 -13
4605400 -12.814 -13
4605500 -12.6933 -13
4605600 -12.5682 -13
4605700 -12.6667 -13
4605800 -12.963 -13
4605900 -13.3105 -13
4606000 -13.7239 -13
4606100 -13.485 -13
4606200 -13.2084 -13
4606300 -13.022 -13
4606400 -12.8674 -13
4606500 -13.0792 -13
4606600 -13.0916 -13
4606700 -13.0013 -13
4606800 -13.0484 -13
4606900 -13.2036 -13
4607000 -13.2108 -13
4607100 -13.025 -13
4607200 -12.9571 -13
4607300 -13.0249 -13
4607400 -13.3778 -13
4607500 -13.9066 -13
4607600 -14.0816 -13
4607700 -13.7311 -13
4607800 -13.4688 -13
4607900 -13.4898 -13
4608000 -13.4379 -13
4608100 -13.4878 -13
4608200 -13.4536 -13
4608300 -13.1938 -13
4608400 -13.1346 -13
4608500 -12.981 -13
4608600 -12.9906 -13
4608700 -13.1956 -13
4608800 -13.2367 -13
4608900 -13.1621 -13
4609000 -13.0942 -13
4609100 -13.2652 -13
4609200 -13.2947 -13
4609300 -13.085 -13
4609400 -12.9701 -13
4609500 -13.2053 -13
4609600 -12.9504 -13
4609700 -12.5714 -13
4609800 -12.1032 -13
4609900 -11.9386 -13
4610000 -12.0164 -13
4610100 -12.2022 -13
4610200 -12.6805 -13
4610300 -12.9915 -13
4610400 -13.0232 -13
4610500 -12.9928 -13
4610600 -12.8979 -13
4610700 -12.9043 -13
4610800 -13.1409 -13
4610900 -13.1569 -13
4611000 -12.7547 -13
4611100 -12.6572 -13
4611200 -12.6571 -13
4611300 -12.7048 -13
4611400 -12.7028 -13
4611500 -12.7832 -13
4611600 -12.4293 -13
4611700 -12.0753 -13
4611800 -11.7056 -13
4611900 -11.8107 -13
4612000 -12.1723 -13
4612100 -12.6544 -13
4612200 -12.9332 -13
4612300 -13.0557 -13
4612400 -13.3698 -13
4612500 -13.4685 -13
4612600 -13.4921 -13
4612700 -13.6248 -13
4612800 -13.7253 -13
4612900 -13.3023 -13
4613000 -13.0373 -13
4613100 -12.9806 -13
4613200 -12.807 -13
4613300 -12.9451 -13
4613400 -13.1031 -13
4613500 -13.1457 -13
4613600 -13.0047 -13
4613700 -12.9243 -13
4613800 -13.123 -13
4613900 -13.0461 -13
4614000 -13.0608 -13
4614100 -13.1798 -13
4614200 -13.0829 -13
4614300 -12.7518 -13
4614400 -12.6346 -13
4614500 -12.7194 -13
4614600 -12.7644 -13
4614700 -12.6091 -13
4614800 -12.5761 -13
4614900 -12.7377 -13
4615000 -12.9824 -13
4615100 -13.3945 -13
4615200 -13.2515 -13
4615300 -13.2342 -13
4615400 -13.1601 -13
4615500 -12.9259 -13
4615600 -12.7539 -13
4615700 -12.7449 -13
4615800 -12.6828 -13
4615900 -12.6748 -13
4616000 -12.7488 -13
4616100 -12.7403 -13
4616200 -12.9967 -13
4616300 -12.985 -13
4616400 -12.8721 -13
4616500 -12.9553 -13
4616600 -13.2699 -13
4616700 -13.1608 -13
4616800 -13.1577 -13
4616900 -13.1525 -13
4617000 -12.8088 -13
4617100 -12.2835 -13
4617200 -11.9683 -13
4617300 -12.0851 -13
4617400 -12.2519 -13
4617500 -12.4075 -13
4617600 -12.6327 -13
4617700 -12.8348 -13
4617800 -12.8071 -13
4617900 -12.5975 -13
4618000 -12.8954 -13
4618100 -13.143 -13
4618200 -13.296 -13
4618300 -13.1234 -13
4618400 -12.9886 -13
4618500 -13.0667 -13
4618600 -12.9443 -13
4618700 -12.9211 -13
4618800 -12.8345 -13
4618900 -12.7635 -13
4619000 -12.5503 -13
4619100 -12.8649 -13
4619200 -13.0333 -13
4619300 -13.032 -13
4619400 -12.9012 -13
4619500 -12.9532 -13
4619600 -13.3157 -13
4619700 -13.4457 -13
4619800 -13.0976 -13
4619900 -12.9588 -13
4620000 -13.3181 -13
4620100 -13.4151 -13
4620200 -13.4944 -13
4620300 -13.5926 -13
4620400 -13.5795 -13
4620500 -13.4943 -13
4620600 -13.3946 -13
4620700 -13.701 -13
4620800 -13.6756 -13
4620900 -13.5598 -13
4621000 -13.5099 -13
4621100 -13.4554 -13
4621200 -13.3459 -13
4621300 -13.1513 -13
4621400 -13.0234 -13
4621500 -13.2768 -13
4621600 -13.1317 -13
4621700 -13.0396 -13
4621800 -13.2796 -13
4621900 -13.3194 -13
4622000 -13.4124 -13
4622100 -13.135 -13
4622200 -13.1098 -13
4622300 -13.2344 -13
4622400 -13.1935 -13
4622500 -13.1909 -13
4622600 -13.0002 -13
4622700 -13.0461 -13
4622800 -13.4671 -13
4622900 -13.555 -13
4623000 -13.43 -13
4623100 -13.638 -13
4623200 -13.4366 -13
4623300 -13.357 -13
4623400 -13.0322 -13
4623500 -12.8735 -13
4623600 -13.0971 -13
4623700 -13.0808 -13
4623800 -12.9737 -13
4623900 -13.0811 -13
4624000 -12.9115 -13
4624100 -13.2237 -13
4624200 -13.3704 -13
4624300 -13.4688 -13
4624400 -13.6081 -13
4624500 -13.4807 -13
4624600 -13.4697 -13
4624700 -13.2366 -13
4624800 -13.2531 -13
4624900 -13.2831 -13
4625000 -13.2204 -13
4625100 -13.2403 -13
4625200 -13.4299 -13
4625300 -13.3592 -13
4625400 -13.1594 -13
4625500 -13.0628 -13
4625600 -13.0987 -13
4625700 -13.0748 -13
4625800 -12.9106 -13
4625900 -12.7871 -13
4626000 -12.8142 -13
4626100 -12.78 -13
4626200 -12.9817 -13
4626300 -13.3003 -13
4626400 -13.3666 -13
4626500 -13.3601 -13
4626600 -13.1742 -13
4626700 -13.2839 -13
4626800 -13.4705 -13
4626900 -13.4302 -13
4627000 -13.5866 -13
4627100 -13.4608 -13
4627200 -13.3094 -13
4627300 -13.3926 -13
4627400 -13.3007 -13
4627500 -13.1788 -13
4627600 -12.9865 -13
4627700 -12.7638 -13
4627800 -12.4964 -13
4627900 -12.8078 -13
4628000 -12.9209 -13
4628100 -12.7622 -13
4628200 -12.8873 -13
4628300 -13.0158 -13
4628400 -13.2069 -13
4628500 -13.2502 -13
4628600 -13.1221 -13
4628700 -12.7614 -13
4628800 -12.5896 -13
4628900 -12.6911 -13
4629000 -13.0645 -13
4629100 -13.4216 -13
4629200 -13.596 -13
4629300 -13.2457 -13
4629400 -12.956 -13
4629500 -12.686 -13
4629600 -12.767 -13
4629700 -12.8021 -13
4629800 -12.8905 -13
4629900 -13.0826 -13
4630000 -13.0617 -13
4630100 -13.2538 -13
4630200 -13.1033 -13
4630300 -12.7185 -13
4630400 -12.2243 -13
4630500 -12.0882 -13
4630600 -12.7592 -13
4630700 -13.1755 -13
4630800 -13.1326 -13
4630900 -12.6425 -13
4631000 -12.7536 -13
4631100 -13.1283 -13
4631200 -13.1924 -13
4631300 -13.3941 -13
4631400 -13.0195 -13
4631500 -13.2198 -13
4631600 -13.1999 -13
4631700 -13.2918 -13
4631800 -12.9675 -13
4631900 -12.4726 -13
4632000 -12.2277 -13
4632100 -12.6172 -13
4632200 -12.8938 -13
4632300 -12.8039 -13
4632400 -12.9434 -13
4632500 -12.963 -13
4632600 -13.1574 -13
4632700 -13.1983 -13
4632800 -13.156 -13
4632900 -13.1786 -13
4633000 -13.1068 -13
4633100 -13.104 -13
4633200 -12.8834 -13
4633300 -13.1389 -13
4633400 -13.4114 -13
4633500 -13.123 -13
4633600 -13.0685 -13
4633700 -12.8912 -13
4633800 -12.692 -13
4633900 -12.8648 -13
4634000 -12.4308 -13
4634100 -12.3947 -13
4634200 -12.6498 -13
4634300 -12.6168 -13
4634400 -12.528 -13
4634500 -12.67 -13
4634600 -12.8046 -13
4634700 -12.8903 -13
4634800 -12.935 -13
4634900 -12.8812 -13
4635000 -13.2507 -13
4635100 -13.5427 -13
4635200 -13.6659 -13
4635300 -13.7412 -13
4635400 -13.8834 -13
4635500 -13.7445 -13
4635600 -13.4885 -13
4635700 -13.3964 -13
4635800 -13.2277 -13
4635900 -13.4287 -13
4636000 -13.5501 -13
4636100 -13.5949 -13
4636200 -13.6244 -13
4636300 -13.3873 -13
4636400 -13.2738 -13
4636500 -13.2989 -13
4636600 -13.3224 -13
4636700 -13.195 -13
4636800 -12.7547 -13
4636900 -12.6331 -13
4637000 -12.8456 -13
4637100 -13.0948 -13
4637200 -12.8662 -13
4637300 -12.5537 -13
4637400 -12.5255 -13
4637500 -12.4107 -13
4637600 -12.2683 -13
4637700 -12.0904 -13
4637800 -12.5025 -13
4637900 -12.748 -13
4638000 -12.7601 -13
4638100 -12.6123 -13
4638200 -12.7071 -13
4638300 -13.1218 -13
4638400 -13.0638 -13
4638500 -13.1029 -13
4638600 -13.3958 -13
4638700 -13.5716 -13
4638800 -13.3955 -13
4638900 -13.2308 -13
4639000 -13.1506 -13
4639100 -13.0411 -13
4639200 -12.8718 -13
4639300 -12.8126 -13
4639400 -12.7294 -13
4639500 -12.5456 -13
4639600 -12.5154 -13
4639700 -12.6275 -13
4639800 -12.4968 -13
4639900 -12.6486 -13
4640000 -12.8955 -13
4640100 -12.907 -13
4640200 -12.9913 -13
4640300 -12.877 -13
4640400 -12.7347 -13
4640500 -12.7955 -13
4640600 -12.6041 -13
4640700 -12.2812 -13
4640800 -12.4061 -13
4640900 -12.378 -13
4641000 -12.4479 -13
4641100 -12.5564 -13
4641200 -12.7277 -13
4641300 -12.9079 -13
4641400 -12.9733 -13
4641500 -12.963 -13
4641600 -12.9474 -13
4641700 -13.0222 -13
4641800 -13.1452 -13
4641900 -12.8113 -13
4642000 -12.5889 -13
4642100 -12.628 -13
4642200 -12.8515 -13
4642300 -12.8571 -13
4642400 -12.9468 -13
4642500 -12.8358 -13
4642600 -12.893 -13
4642700 -13.0638 -13
4642800 -13.121 -13
4642900 -12.904 -13
4643000 -12.9617 -13
4643100 -12.9973 -13
4643200 -12.9962 -13
4643300 -13.1074 -13
4643400 -13.0854 -13
4643500 -13.299 -13
4643600 -13.3498 -13
4643700 -13.271 -13
4643800 -13.1895 -13
4643900 -13.282 -13
4644000 -13.1147 -13
4644100 -12.9729 -13
4644200 -13.114 -13
4644300 -13.1673 -13
4644400 -13.2846 -13
4644500 -13.3674 -13
4644600 -13.0264 -13
4644700 -12.727 -13
4644800 -12.8816 -13
4644900 -13.0581 -13
4645000 -13.1929 -13
4645100 -13.1993 -13
4645200 -12.9602 -13
4645300 -12.8565 -13
4645400 -12.6935 -13
4645500 -12.7228 -13
4645600 -12.7195 -13
4645700 -12.8625 -13
4645800 -12.8562 -13
4645900 -12.3653 -13
4646000 -12.2925 -13
4646100 -12.4824 -13
4646200 -12.3504 -13
4646300 -12.3389 -13
4646400 -12.3477 -13
4646500 -12.3657 -13
4646600 -12.2328 -13
4646700 -12.4846 -13
4646800 -13.0333 -13
4646900 -13.1746 -13
4647000 -13.0252 -13
4647100 -13.0754 -13
4647200 -12.8438 -13
4647300 -12.6775 -13
4647400 -12.8044 -13
4647500 -13.1871 -13
4647600 -13.6082 -13
4647700 -13.4472 -13
4647800 -13.3789 -13
4647900 -13.352 -13
4648000 -13.3527 -13
4648100 -13.6532 -13
4648200 -13.6211 -13
4648300 -13.1104 -13
4648400 -12.9798 -13
4648500 -13.2853 -13
4648600 -13.5262 -13
4648700 -13.5767 -13
4648800 -13.4406 -13
4648900 -13.5788 -13
4649000 -13.4921 -13
4649100 -13.177 -13
4649200 -12.7974 -13
4649300 -12.7373 -13
4649400 -12.541 -13
4649500 -12.8181 -13
4649600 -13.2446 -13
4649700 -13.0783 -13
4649800 -12.694 -13
4649900 -12.4879 -13
4650000 -12.8274 -13
4650100 -13.0908 -13
4650200 -13.1833 -13
4650300 -13.1555 -13
4650400 -12.9661 -13
4650500 -12.5756 -13
4650600 -12.2758 -13
4650700 -12.1842 -13
4650800 -12.1584 -13
4650900 -12.1199 -13
4651000 -12.1855 -13
4651100 -12.4747 -13
4651200 -12.6585 -13
4651300 -12.4793 -13
4651400 -12.5943 -13
4651500 -12.9588 -13
4651600 -13.1854 -13
4651700 -13.2891 -13
4651800 -13.224 -13
4651900 -13.2049 -13
4652000 -12.7324 -13
4652100 -12.528 -13
4652200 -12.6148 -13
4652300 -12.5352 -13
4652400 -12.8645 -13
4652500 -12.9019 -13
4652600 -12.7727 -13
4652700 -12.8823 -13
4652800 -12.8001 -13
4652900 -12.7138 -13
4653000 -12.8331 -13
4653100 -12.9904 -13
4653200 -12.8943 -13
4653300 -12.9754 -13
4653400 -13.2746 -13
4653500 -12.9895 -13
4653600 -13.0019 -13
4653700 -13.1909 -13
4653800 -13.3817 -13
4653900 -13.226 -13
4654000 -12.8949 -13
4654100 -12.4605 -13
4654200 -12.5273 -13
4654300 -12.6141 -13
4654400 -12.7677 -13
4654500 -12.8906 -13
4654600 -12.9418 -13
4654700 -12.7054 -13
4654800 -12.954 -13
4654900 -13.1205 -13
4655000 -13.1239 -13
4655100 -13.4435 -13
4655200 -13.2785 -13
4655300 -13.1662 -13
4655400 -13.1359 -13
4655500 -12.9661 -13
4655600 -12.7995 -13
4655700 -12.7295 -13
4655800 -12.7022 -13
4655900 -12.8729 -13
4656000 -13.3203 -13
4656100 -13.1463 -13
4656200 -13.1719 -13
4656300 -13.3323 -13
4656400 -13.3272 -13
4656500 -13.1795 -13
4656600 -13.129 -13
4656700 -12.8102 -13
4656800 -12.8253 -13
4656900 -12.944 -13
4657000 -12.9212 -13
4657100 -12.8534 -13
4657200 -13.1187 -13
4657300 -13.5014 -13
4657400 -13.4235 -13
4657500 -13.4622 -13
4657600 -13.4778 -13
4657700 -13.3165 -13
4657800 -13.0928 -13
4657900 -13.1051 -13
4658000 -13.306 -13
4658100 -13.5703 -13
4658200 -13.7137 -13
4658300 -13.7537 -13
4658400 -13.7122 -13
4658500 -13.4318 -13
4658600 -12.9531 -13
4658700 -12.7194 -13
4658800 -12.6889 -13
4658900 -13.0402 -13
4659000 -13.389 -13
4659100 -13.5413 -13
4659200 -13.4281 -13
4659300 -13.7044 -13
4659400 -13.7961 -13
4659500 -13.6513 -13
4659600 -13.5105 -13
4659700 -13.2268 -13
4659800 -13.1634 -13
4659900 -12.8987 -13
4660000 -13.0718 -13
4660100 -13.2391 -13
4660200 -13.4012 -13
4660300 -13.4275 -13
4660400 -13.4185 -13
4660500 -13.5265 -13
4660600 -13.6711 -13
4660700 -13.2778 -13
4660800 -12.975 -13
4660900 -12.806 -13
4661000 -12.6935 -13
