# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
7400100 -6.83483 -6
7400200 -6.91664 -6
7400300 -6.90421 -6
7400400 -6.77386 -6
7400500 -6.62398 -6
7400600 -6.37378 -6
7400700 -6.138 -6
7400800 -6.41037 -6
7400900 -6.59477 -6
7401000 -6.62051 -6
7401100 -6.61143 -6
7401200 -6.8827 -6
7401300 -7.00667 -6
7401400 -6.99669 -6
7401500 -6.77986 -6
7401600 -6.58167 -6
7401700 -6.61421 -6
7401800 -6.72387 -6
7401900 -6.67725 -6
7402000 -6.76831 -6
7402100 -6.86663 -6
7402200 -6.64979 -6
7402300 -6.73196 -6
7402400 -6.79224 -6
7402500 -6.91784 -6
7402600 -6.54465 -6
7402700 -6.39109 -6
7402800 -6.51208 -6
7402900 -6.48507 -6
7403000 -6.56116 -6
7403100 -6.82596 -6
7403200 -6.91948 -6
7403300 -6.93537 -6
7403400 -6.62796 -6
7403500 -6.40839 -6
7403600 -6.17257 -6
7403700 -6.00971 -6
7403800 -6.17155 -6
7403900 -6.30288 -6
7404000 -6.46474 -6
7404100 -6.76228 -6
7404200 -6.82918 -6
7404300 -6.99054 -6
7404400 -7.00447 -6
7404500 -6.89542 -6
7404600 -6.55756 -6
7404700 -6.42965 -6
7404800 -6.67112 -6
7404900 -6.94414 -6
7405000 -6.94302 -6
7405100 -6.78016 -6
7405200 -6.717 -6
7405300 -6.63013 -6
7405400 -6.27573 -6
7405500 -6.24827 -6
7405600 -6.1245 -6
7405700 -5.7151 -6
7405800 -5.94864 -6
7405900 -6.0309 -6
7406000 -6.21734 -6
7406100 -6.45071 -6
7406200 -6.72136 -6
7406300 -6.77799 -6
7406400 -6.64979 -6
7406500 -6.48742 -6
7406600 -6.57354 -6
7406700 -6.46296 -6
7406800 -6.2615 -6
7406900 -5.9157 -6
7407000 -5.5757 -6
7407100 -5.73773 -6
7407200 -5.87305 -6
7407300 -6.15107 -6
7407400 -6.75049 -6
7407500 -6.87208 -6
7407600 -6.96774 -6
7407700 -6.94975 -6
7407800 -6.39008 -6
7407900 -6.24648 -6
7408000 -6.19585 -6
7408100 -6.02216 -6
7408200 -6.09394 -6
7408300 -6.32983 -6
7408400 -6.63849 -6
7408500 -6.59735 -6
7408600 -6.54431 -6
7408700 -6.54672 -6
7408800 -6.72289 -6
