# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
18600100 21.9673 22
18600200 21.8846 22
18600300 21.8552 22
18600400 21.4922 22
18600500 21.4039 22
18600600 21.6528 22
18600700 21.6495 22
18600800 21.7995 22
18600900 21.7689 22
18601000 21.615 22
18601100 21.7492 22
18601200 21.756 22
18601300 21.6095 22
18601400 21.6569 22
18601500 21.5984 22
18601600 21.8766 22
18601700 22.1607 22
18601800 22.4044 22
18601900 22.4576 22
18602000 22.278 22
18602100 22.221 22
18602200 21.9977 22
18602300 22.1488 22
18602400 22.3608 22
18602500 22.1996 22
18602600 22.1388 22
18602700 22.0278 22
18602800 22.0345 22
18602900 21.8629 22
18603000 21.8646 22
18603100 22.2388 22
18603200 22.3871 22
18603300 22.3625 22
18603400 21.9897 22
18603500 21.863 22
18603600 21.9228 22
18603700 21.6629 22
18603800 21.7732 22
18603900 21.5689 22
18604000 21.5389 22
18604100 21.5673 22
18604200 22.046 22
18604300 22.072 22
18604400 21.9437 22
18604500 21.5942 22
18604600 21.5323 22
18604700 21.8187 22
18604800 21.7617 22
18604900 21.9447 22
18605000 21.7587 22
18605100 21.6551 22
18605200 21.8368 22
18605300 21.8984 22
18605400 22.1595 22
18605500 22.0912 22
18605600 22.0261 22
18605700 21.858 22
18605800 21.8723 22
18605900 21.7426 22
18606000 21.8487 22
18606100 21.9449 22
18606200 22.1549 22
18606300 21.989 22
18606400 21.9705 22
18606500 21.8694 22
18606600 21.7807 22
18606700 21.4801 22
18606800 21.3068 22
18606900 21.4211 22
18607000 21.7273 22
18607100 21.9196 22
18607200 21.9527 22
18607300 22.1851 22
18607400 22.1418 22
18607500 21.9346 22
18607600 22.1593 22
18607700 22.4605 22
18607800 22.3722 22
18607900 22.1896 22
18608000 22.0785 22
18608100 22.0641 22
18608200 21.8769 22
18608300 22.0523 22
18608400 22.2667 22
18608500 22.1413 22
18608600 21.9383 22
18608700 21.9742 22
18608800 21.9641 22
18608900 22.1701 22
18609000 22.114 22
18609100 22.1278 22
18609200 21.9238 22
18609300 21.8112 22
18609400 21.7077 22
18609500 21.7242 22
18609600 22.0933 22
18609700 22.1251 22
18609800 22.0208 22
18609900 21.9945 22
18610000 22.2564 22
18610100 22.244 22
18610200 22.0397 22
18610300 22.0495 22
18610400 22.2623 22
18610500 22.2563 22
18610600 22.3339 22
18610700 22.1359 22
18610800 22.1332 22
18610900 22.266 22
18611000 22.4771 22
18611100 22.4112 22
18611200 22.3183 22
18611300 22.4911 22
18611400 22.4683 22
18611500 22.294 22
18611600 22.339 22
18611700 22.338 22
18611800 21.9338 22
18611900 21.7291 22
18612000 21.7186 22
18612100 21.7478 22
18612200 21.9878 22
18612300 22.1105 22
18612400 22.3755 22
18612500 22.2434 22
18612600 22.2238 22
18612700 21.9728 22
18612800 21.7873 22
18612900 21.9299 22
18613000 21.9651 22
18613100 22.0309 22
18613200 22.2088 22
18613300 22.3087 22
18613400 22.4931 22
18613500 22.5311 22
18613600 22.7254 22
18613700 23.0854 22
18613800 22.9399 22
18613900 22.7357 22
18614000 22.5155 22
18614100 22.2435 22
18614200 21.9135 22
18614300 21.8674 22
18614400 22.0814 22
18614500 22.318 22
18614600 22.3944 22
18614700 22.2976 22
18614800 22.112 22
18614900 22.2041 22
18615000 21.9645 22
18615100 21.9249 22
18615200 21.5879 22
18615300 21.4941 22
18615400 21.7067 22
18615500 21.8882 22
18615600 21.9777 22
18615700 21.9782 22
18615800 22.0519 22
18615900 21.9834 22
18616000 22.0182 22
18616100 22.0085 22
18616200 22.2579 22
18616300 22.2772 22
18616400 22.1995 22
18616500 22.5972 22
18616600 22.868 22
18616700 22.4099 22
18616800 22.1504 22
18616900 22.0687 22
18617000 21.9642 22
18617100 21.6181 22
18617200 21.2745 22
18617300 21.1414 22
18617400 21.3192 22
18617500 21.4918 22
18617600 21.5597 22
18617700 21.5374 22
18617800 21.2534 22
18617900 21.0691 22
18618000 21.3116 22
18618100 21.5953 22
18618200 22.0339 22
18618300 22.4687 22
18618400 22.503 22
18618500 22.4817 22
18618600 22.4945 22
18618700 22.484 22
18618800 22.2332 22
18618900 22.1174 22
18619000 21.9529 22
18619100 21.8453 22
18619200 21.9917 22
18619300 21.7967 22
18619400 21.5702 22
18619500 21.3126 22
18619600 20.984 22
18619700 20.8357 22
18619800 20.9236 22
18619900 21.1591 22
18620000 21.4434 22
18620100 21.5823 22
18620200 21.5052 22
18620300 21.9056 22
18620400 22.1869 22
18620500 22.0481 22
18620600 22.2004 22
18620700 22.1266 22
18620800 21.9819 22
18620900 21.9281 22
18621000 21.7053 22
18621100 21.3777 22
18621200 21.3471 22
18621300 21.2734 22
18621400 21.1388 22
18621500 21.006 22
18621600 21.2794 22
18621700 21.359 22
18621800 21.2981 22
18621900 21.6976 22
18622000 21.9034 22
18622100 22.1661 22
18622200 22.1269 22
18622300 22.3593 22
18622400 22.4425 22
18622500 22.5588 22
18622600 22.9387 22
18622700 23.1522 22
18622800 23.0401 22
18622900 22.6678 22
18623000 22.1529 22
18623100 21.9864 22
18623200 22.1156 22
18623300 22.1887 22
18623400 22.4026 22
18623500 22.4135 22
18623600 22.2005 22
18623700 22.1486 22
18623800 21.7292 22
18623900 21.494 22
18624000 21.4415 22
18624100 21.8116 22
18624200 21.9232 22
18624300 22.0303 22
18624400 22.2189 22
18624500 22.2462 22
18624600 22.3489 22
18624700 22.5415 22
18624800 22.6148 22
18624900 22.2909 22
18625000 22.4544 22
18625100 22.4948 22
18625200 22.3092 22
18625300 21.9465 22
18625400 21.4972 22
18625500 21.5021 22
18625600 21.4766 22
18625700 21.3987 22
18625800 21.4381 22
18625900 21.482 22
18626000 21.591 22
18626100 21.6513 22
18626200 21.8967 22
18626300 21.6824 22
18626400 21.4996 22
18626500 21.9527 22
18626600 22.0988 22
18626700 22.0304 22
18626800 21.7292 22
18626900 21.2864 22
18627000 20.9489 22
18627100 20.9765 22
18627200 21.2632 22
18627300 21.6439 22
18627400 21.8807 22
18627500 21.9862 22
18627600 21.66 22
18627700 21.6872 22
18627800 21.363 22
18627900 20.9437 22
18628000 20.9071 22
18628100 21.1451 22
18628200 21.3511 22
18628300 21.6596 22
18628400 21.8534 22
18628500 22.0727 22
18628600 22.0181 22
18628700 21.7546 22
18628800 21.7721 22
18628900 21.9786 22
18629000 22.0273 22
18629100 22.3252 22
18629200 22.3222 22
18629300 22.3677 22
18629400 22.3883 22
18629500 22.2313 22
18629600 21.7926 22
18629700 21.3653 22
18629800 21.2238 22
18629900 21.4821 22
18630000 21.7654 22
18630100 21.8929 22
18630200 21.9387 22
18630300 21.9154 22
18630400 21.8759 22
18630500 21.8687 22
18630600 21.9564 22
18630700 22.035 22
18630800 22.2595 22
18630900 22.376 22
18631000 22.615 22
18631100 22.5869 22
18631200 22.8615 22
18631300 22.4855 22
18631400 21.887 22
18631500 21.7061 22
18631600 21.8113 22
18631700 22.0277 22
18631800 22.0446 22
18631900 21.9142 22
18632000 22.2077 22
18632100 22.4715 22
18632200 22.5156 22
18632300 22.2745 22
18632400 22.0587 22
18632500 21.9375 22
18632600 21.9038 22
18632700 21.6235 22
18632800 21.2887 22
18632900 21.5022 22
18633000 21.8539 22
18633100 22.3181 22
18633200 22.4455 22
18633300 22.2396 22
18633400 22.2 22
18633500 22.0769 22
18633600 22.0671 22
18633700 21.9301 22
18633800 22.1037 22
18633900 22.1149 22
18634000 22.1021 22
18634100 22.3455 22
18634200 22.1141 22
18634300 21.9501 22
18634400 21.9765 22
18634500 22.0248 22
18634600 22.081 22
18634700 22.2326 22
18634800 22.255 22
18634900 22.0241 22
18635000 21.9347 22
18635100 22.5894 22
18635200 22.7651 22
18635300 22.609 22
18635400 22.5305 22
18635500 22.3793 22
18635600 22.269 22
18635700 22.079 22
18635800 21.9292 22
18635900 21.7406 22
18636000 21.7325 22
18636100 21.5849 22
18636200 21.4155 22
18636300 21.5182 22
18636400 21.5201 22
18636500 21.5929 22
18636600 21.821 22
18636700 21.9122 22
18636800 21.9196 22
18636900 21.9854 22
18637000 22.4885 22
18637100 22.5318 22
18637200 22.2125 22
18637300 22.233 22
18637400 22.5724 22
18637500 22.4655 22
18637600 22.0312 22
18637700 21.9154 22
18637800 22.0179 22
18637900 21.9203 22
18638000 21.9002 22
18638100 21.7113 22
18638200 21.6954 22
18638300 22.0318 22
18638400 22.0379 22
18638500 22.0924 22
18638600 22.1962 22
18638700 22.085 22
18638800 22.1636 22
18638900 22.1375 22
18639000 22.0831 22
18639100 21.7189 22
18639200 21.633 22
18639300 21.8118 22
18639400 21.9471 22
18639500 21.7883 22
18639600 21.7315 22
18639700 21.8207 22
18639800 21.8307 22
18639900 21.8775 22
18640000 21.8394 22
18640100 21.4662 22
18640200 21.4533 22
18640300 21.4553 22
18640400 21.5825 22
18640500 21.7051 22
18640600 21.704 22
18640700 21.9648 22
18640800 22.1598 22
18640900 22.395 22
18641000 22.4209 22
18641100 22.5086 22
18641200 22.4247 22
18641300 22.3389 22
18641400 22.3375 22
18641500 22.3451 22
18641600 22.4503 22
18641700 22.1399 22
18641800 21.9986 22
18641900 21.8519 22
18642000 21.8991 22
18642100 21.5672 22
18642200 21.4699 22
18642300 21.4681 22
18642400 21.1623 22
18642500 21.1757 22
18642600 21.7232 22
18642700 22.0308 22
18642800 22.0609 22
18642900 21.9965 22
18643000 22.1293 22
18643100 22.2005 22
18643200 22.2187 22
18643300 22.518 22
18643400 22.4712 22
18643500 22.0823 22
