# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
12200100 5.98345 6
12200200 6.11377 6
12200300 6.22414 6
12200400 6.27934 6
12200500 6.35043 6
12200600 6.17769 6
12200700 6.36189 6
12200800 6.53896 6
12200900 6.42969 6
12201000 6.35848 6
12201100 6.41027 6
12201200 6.54433 6
12201300 6.33323 6
12201400 6.13394 6
12201500 6.28409 6
12201600 6.32412 6
12201700 6.28267 6
12201800 6.52615 6
12201900 6.57557 6
12202000 6.47559 6
12202100 6.37248 6
12202200 6.31526 6
12202300 6.14024 6
12202400 6.28308 6
12202500 6.27313 6
12202600 6.12132 6
12202700 6.2773 6
12202800 6.33486 6
12202900 6.37758 6
12203000 6.61462 6
12203100 6.73158 6
12203200 6.77161 6
12203300 6.78683 6
12203400 6.65129 6
12203500 6.5279 6
12203600 6.26157 6
12203700 6.26764 6
12203800 6.0921 6
12203900 6.0198 6
12204000 6.1527 6
12204100 6.26215 6
12204200 6.35622 6
12204300 6.63523 6
12204400 6.51971 6
12204500 6.28169 6
12204600 6.14001 6
12204700 6.36062 6
12204800 6.89899 6
12204900 6.909 6
12205000 6.86533 6
12205100 6.6658 6
12205200 6.79677 6
12205300 6.60952 6
12205400 6.18248 6
12205500 6.09056 6
12205600 6.47533 6
12205700 6.64872 6
12205800 6.80877 6
12205900 6.98091 6
12206000 6.96103 6
12206100 6.30938 6
12206200 5.86459 6
12206300 5.9862 6
12206400 6.30467 6
12206500 6.75735 6
12206600 6.8753 6
12206700 6.50229 6
12206800 6.2888 6
12206900 6.10224 6
12207000 6.385 6
12207100 6.44341 6
12207200 6.29446 6
12207300 6.6583 6
12207400 6.89898 6
12207500 6.89856 6
12207600 6.93506 6
12207700 6.83075 6
12207800 6.78884 6
12207900 6.88661 6
12208000 6.79096 6
12208100 6.79503 6
12208200 6.72924 6
12208300 6.26706 6
12208400 6.05398 6
12208500 5.9033 6
12208600 6.03045 6
12208700 6.35736 6
12208800 6.84662 6
12208900 7.14427 6
12209000 6.85852 6
12209100 6.4608 6
12209200 6.23865 6
12209300 6.34182 6
12209400 6.61202 6
12209500 6.66997 6
12209600 6.78905 6
12209700 6.65603 6
12209800 6.51993 6
12209900 6.51419 6
12210000 6.25024 6
12210100 5.81206 6
12210200 6.18521 6
12210300 6.14617 6
12210400 6.04598 6
12210500 6.3291 6
12210600 6.67672 6
12210700 6.4957 6
12210800 6.18326 6
12210900 6.29209 6
12211000 6.17451 6
12211100 6.3691 6
12211200 6.55333 6
12211300 6.36103 6
12211400 6.50378 6
12211500 6.56023 6
12211600 6.37499 6
12211700 6.60075 6
12211800 6.6591 6
12211900 6.69852 6
12212000 6.64151 6
12212100 6.52177 6
12212200 6.17216 6
12212300 5.87971 6
12212400 6.05045 6
12212500 6.01062 6
12212600 5.99884 6
12212700 5.94033 6
12212800 5.75815 6
12212900 6.11541 6
12213000 6.39978 6
12213100 6.26968 6
12213200 6.21639 6
12213300 6.16871 6
12213400 6.39219 6
12213500 6.32015 6
12213600 6.18093 6
12213700 6.12949 6
12213800 6.09951 6
12213900 6.34069 6
12214000 6.49743 6
12214100 6.57327 6
12214200 6.70059 6
12214300 6.90865 6
12214400 6.95579 6
12214500 6.6674 6
12214600 6.61362 6
12214700 6.40917 6
12214800 6.33875 6
12214900 6.45993 6
12215000 6.832 6
12215100 7.10725 6
12215200 7.08306 6
12215300 6.85635 6
12215400 6.43797 6
12215500 6.24954 6
12215600 6.15925 6
12215700 6.03462 6
12215800 5.83049 6
12215900 5.79567 6
12216000 5.93286 6
12216100 6.37576 6
12216200 6.54658 6
12216300 6.7891 6
12216400 7.11786 6
12216500 6.89606 6
12216600 6.6534 6
12216700 6.71582 6
12216800 6.4184 6
12216900 6.34376 6
12217000 6.15886 6
12217100 6.09963 6
12217200 6.05274 6
12217300 6.28219 6
12217400 6.27921 6
12217500 6.19566 6
12217600 6.49576 6
12217700 6.71201 6
12217800 6.4629 6
12217900 6.26736 6
12218000 6.22984 6
12218100 6.13903 6
12218200 6.21311 6
12218300 6.33699 6
12218400 6.22348 6
12218500 6.25402 6
12218600 6.23299 6
12218700 6.42106 6
12218800 6.20109 6
12218900 6.09367 6
12219000 6.21022 6
12219100 6.32659 6
12219200 6.50142 6
12219300 6.58826 6
12219400 6.84068 6
12219500 6.64377 6
12219600 6.71452 6
12219700 6.77583 6
12219800 7.01204 6
12219900 6.98228 6
12220000 6.76666 6
12220100 6.7942 6
12220200 6.76019 6
12220300 6.3092 6
12220400 6.14859 6
12220500 6.18348 6
12220600 6.22839 6
12220700 6.61203 6
12220800 6.78959 6
12220900 6.74427 6
12221000 6.70238 6
12221100 6.61156 6
12221200 6.63492 6
12221300 6.52979 6
12221400 6.43339 6
12221500 6.33729 6
12221600 6.20374 6
12221700 5.96523 6
12221800 5.82307 6
12221900 6.375 6
12222000 6.83403 6
12222100 6.99323 6
12222200 7.04809 6
12222300 6.74544 6
12222400 6.6269 6
12222500 6.3089 6
12222600 6.15736 6
12222700 6.01903 6
12222800 6.06321 6
12222900 6.23996 6
12223000 6.16324 6
12223100 5.94792 6
12223200 5.8458 6
12223300 6.01439 6
12223400 6.18273 6
12223500 6.24079 6
12223600 6.36261 6
12223700 5.85861 6
12223800 5.53626 6
12223900 5.73879 6
12224000 6.10742 6
12224100 6.58457 6
12224200 6.67988 6
12224300 6.4715 6
12224400 6.48442 6
12224500 6.67238 6
12224600 6.67485 6
12224700 6.72678 6
