# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
6600100 -8.2038 -8
6600200 -8.27647 -8
6600300 -8.25657 -8
6600400 -8.21217 -8
6600500 -8.41546 -8
6600600 -8.22023 -8
6600700 -8.18731 -8
6600800 -8.15978 -8
6600900 -7.89943 -8
6601000 -8.21776 -8
6601100 -8.14964 -8
6601200 -8.1466 -8
6601300 -7.95721 -8
6601400 -7.9123 -8
6601500 -8.24186 -8
6601600 -8.40783 -8
6601700 -8.93929 -8
6601800 -8.92509 -8
6601900 -8.73998 -8
6602000 -8.86187 -8
6602100 -8.66401 -8
6602200 -8.6434 -8
6602300 -8.7991 -8
6602400 -8.40565 -8
6602500 -7.94847 -8
6602600 -7.47362 -8
6602700 -7.51982 -8
6602800 -7.59762 -8
6602900 -7.72921 -8
6603000 -7.92622 -8
6603100 -8.11863 -8
6603200 -8.26047 -8
6603300 -8.15585 -8
6603400 -8.11876 -8
6603500 -8.05006 -8
6603600 -7.89093 -8
6603700 -8.05379 -8
6603800 -8.15996 -8
6603900 -8.26952 -8
6604000 -8.57371 -8
6604100 -8.52412 -8
6604200 -8.35639 -8
6604300 -7.77654 -8
6604400 -7.7281 -8
6604500 -7.80892 -8
6604600 -7.65061 -8
6604700 -7.61457 -8
6604800 -7.57205 -8
6604900 -7.83586 -8
6605000 -7.90622 -8
6605100 -8.18671 -8
6605200 -8.09125 -8
6605300 -8.03664 -8
6605400 -8.00218 -8
6605500 -7.96864 -8
6605600 -7.95433 -8
6605700 -8.19545 -8
6605800 -8.11826 -8
6605900 -8.04508 -8
6606000 -7.68995 -8
6606100 -7.47799 -8
6606200 -7.27561 -8
6606300 -7.36988 -8
6606400 -7.45275 -8
6606500 -7.62469 -8
6606600 -7.6746 -8
6606700 -7.54353 -8
6606800 -7.57462 -8
6606900 -7.62688 -8
6607000 -7.88593 -8
6607100 -8.12739 -8
6607200 -8.65399 -8
6607300 -8.78806 -8
6607400 -8.95292 -8
6607500 -8.82719 -8
