# Time-averaged data for fix myat1
# TimeStep v_kinetic_energy v_potential_energy
3570 1.52155 -0.253634
3580 1.46539 -0.243652
3590 1.47715 -0.239643
3600 1.53559 -0.245016
3610 1.55522 -0.245251
3620 1.53558 -0.243237
3630 1.45522 -0.241189
3640 1.56073 -0.241229
3650 1.55102 -0.238349
3660 1.47803 -0.236204
3670 1.49202 -0.230343
3680 1.45666 -0.233132
3690 1.48844 -0.225087
3700 1.49071 -0.230598
3710 1.49835 -0.23458
3720 1.48978 -0.236046
3730 1.47136 -0.225262
3740 1.48276 -0.227556
3750 1.47403 -0.237065
3760 1.49639 -0.234956
3770 1.50231 -0.227467
3780 1.55392 -0.239182
3790 1.54189 -0.24091
3800 1.49622 -0.228073
3810 1.48951 -0.232343
3820 1.51984 -0.235536
3830 1.5029 -0.241702
3840 1.51861 -0.243461
3850 1.50329 -0.227395
3860 1.51095 -0.234913
3870 1.5627 -0.231148
3880 1.53155 -0.224755
3890 1.49968 -0.233515
3900 1.49038 -0.238864
3910 1.45312 -0.238974
3920 1.47931 -0.236766
3930 1.48909 -0.242466
3940 1.4654 -0.23794
3950 1.47306 -0.238494
3960 1.47625 -0.239666
3970 1.46903 -0.242348
3980 1.47378 -0.23837
3990 1.48403 -0.245515
4000 1.52854 -0.247693
4010 1.51786 -0.248725
4020 1.48565 -0.246256
4030 1.49721 -0.249759
4040 1.4306 -0.245025
4050 1.51198 -0.243398
4060 1.48229 -0.240107
4070 1.52923 -0.23822
4080 1.48785 -0.233115
4090 1.49994 -0.234364
4100 1.53307 -0.230899
4110 1.53012 -0.234728
4120 1.49066 -0.237128
4130 1.50887 -0.238826
4140 1.49999 -0.232881
4150 1.49255 -0.233655
4160 1.51823 -0.238198
4170 1.51611 -0.232031
4180 1.51769 -0.227668
4190 1.51052 -0.223733
4200 1.57307 -0.227734
4210 1.48222 -0.229147
4220 1.51942 -0.215837
4230 1.50822 -0.227831
4240 1.51621 -0.227827
4250 1.50815 -0.234741
4260 1.52363 -0.228823
4270 1.51021 -0.232856
4280 1.56317 -0.228338
4290 1.53858 -0.226525
4300 1.47582 -0.226298
4310 1.453 -0.227428
4320 1.47959 -0.22779
4330 1.46809 -0.229885
4340 1.45632 -0.21849
4350 1.51196 -0.232374
4360 1.52737 -0.236961
4370 1.54982 -0.237679
4380 1.53103 -0.235206
4390 1.51453 -0.229661
4400 1.55139 -0.236347
4410 1.51813 -0.232499
4420 1.5181 -0.216236
4430 1.52187 -0.225475
4440 1.51118 -0.222881
4450 1.51089 -0.223405
4460 1.49267 -0.226176
4470 1.49053 -0.21943
4480 1.47822 -0.222796
4490 1.45698 -0.227424
4500 1.4797 -0.232608
4510 1.49919 -0.229589
4520 1.45858 -0.233096
4530 1.43608 -0.226505
4540 1.48608 -0.23473
4550 1.54694 -0.235376
4560 1.50518 -0.231007
4570 1.5274 -0.232349
4580 1.56055 -0.231728
4590 1.52254 -0.237017
4600 1.55223 -0.235625
4610 1.52974 -0.241395
4620 1.55291 -0.243099
4630 1.54815 -0.233681
4640 1.53206 -0.243026
4650 1.49918 -0.233921
4660 1.48505 -0.234041
4670 1.48963 -0.231985
4680 1.50886 -0.227167
4690 1.4879 -0.236443
4700 1.49615 -0.233841
4710 1.54093 -0.235708
4720 1.48045 -0.223033
4730 1.46807 -0.225821
4740 1.51749 -0.235759
4750 1.50132 -0.2294
4760 1.49028 -0.232067
4770 1.51119 -0.219842
4780 1.53429 -0.229352
4790 1.54697 -0.22879
4800 1.49025 -0.226213
4810 1.52134 -0.22949
4820 1.52698 -0.234585
4830 1.49051 -0.226806
4840 1.43049 -0.23229
4850 1.49305 -0.228287
4860 1.48414 -0.236472
4870 1.49468 -0.224839
4880 1.52855 -0.23304
4890 1.53137 -0.232307
4900 1.55625 -0.234037
4910 1.51008 -0.235625
4920 1.47644 -0.229282
4930 1.48032 -0.239581
4940 1.48276 -0.242597
4950 1.45697 -0.237565
4960 1.47675 -0.232752
4970 1.47524 -0.229537
4980 1.55369 -0.242633
4990 1.54075 -0.239249
5000 1.55076 -0.243515
5010 1.56176 -0.252583
5020 1.474 -0.244754
5030 1.48034 -0.245058
5040 1.46726 -0.248644
5050 1.45918 -0.242851
5060 1.40693 -0.238098
5070 1.48332 -0.235395
5080 1.53142 -0.240004
5090 1.50398 -0.243401
5100 1.47414 -0.240338
5110 1.48643 -0.243488
5120 1.52382 -0.247993
5130 1.46032 -0.243178
5140 1.43573 -0.240087
5150 1.537 -0.243751
5160 1.55466 -0.246853
5170 1.51534 -0.234504
5180 1.49063 -0.240087
5190 1.51874 -0.231849
5200 1.55254 -0.23827
5210 1.52114 -0.240099
5220 1.50871 -0.228818
5230 1.48753 -0.235286
5240 1.57311 -0.232359
5250 1.52662 -0.228232
5260 1.47322 -0.231403
5270 1.52238 -0.2306
5280 1.47604 -0.234402
5290 1.45225 -0.236738
5300 1.52341 -0.238758
5310 1.49988 -0.237104
5320 1.47972 -0.238923
